Company,Net_Profit_Margin,ROE,Debt_to_Equity,EBITDA_Margin,free_cash_flow
ITW,0.1839275192853122,0.8639276041776409,2.5309048498283677,0.2777656802686431,2536200.0
IT,0.13240381603183005,1.8064801561694048,7.43559126996062,0.23266917192731057,1029502.75
IVZ,0.08553137876416392,0.034524415129970044,0.5663904031795531,0.27121762770934493,932850.0
JBHT,0.05724182656168658,0.21193628505056253,0.4102411181704383,0.13187560420662117,196822.0
JCI,0.057439787191563785,0.0806909830499656,0.4621109356257798,0.11516673221053349,1650400.0
JKHY,0.1770159072219387,0.2364417773060242,0.10313766208811326,0.32696404947735713,292669.0
JNPR,0.060353634860552376,0.06840118886804045,0.4226336277022301,0.12217516732211357,465440.0
J,0.038250275256561626,0.08781523660773563,0.5325445181663195,0.07475112210612891,692379.8
KEYS,0.1825765324775293,0.2309186611866044,0.5139431828799457,0.2874833417005223,1054500.0
KHC,0.06437569922481662,0.03441879186983145,0.45461807865964915,0.1751417988014332,3245000.0
KIM,0.4206648958236704,0.07290249324194413,0.8091483641584254,0.8347410656274175,816597.4
KKR,0.21564764125407754,0.05044751075087735,0.784776715666591,0.7818840878449133,-2495856.6
KMB,0.0995993425854672,2.395607878674479,10.349545441059732,0.17307864312651478,2217000.0
KMI,0.11221542816754145,0.0576786564859465,1.024375580278603,0.41149247739760764,3748600.0
KMX,0.025085992090157088,0.12641766329065987,3.444524545243275,0.06400826841185041,-281423.4
KO,0.23452919151701973,0.38893101108192896,1.6908250715973416,0.35677695657160846,9652000.0
KR,0.015837689469452597,0.22504313736953324,2.001709625598168,0.0489802776908257,2717800.0
KVUE,0.08077043550268839,0.07644054370300003,0.23032076104591523,0.23150250781941145,2014000.0
K,0.09146633891306358,0.2996981241483839,1.9098178343348235,0.15287518326645685,1190000.0
LDOS,0.03871882856469415,0.12866438644860861,1.2889265024396053,0.08897349956890607,1053800.0
LEN,0.12970233645211526,0.16924653346884433,0.28905530426290127,0.17567656442231866,3718515.5
LHX,0.06957344921092465,0.06655288107014376,0.4618442954026617,0.15767221153180294,1961000.0
LH,0.09409523422544942,0.1245048901803465,0.6745452689662893,0.17799567373788552,1538940.0
LIN,0.132257832507954,0.09642123275066154,0.4076473962831514,0.32386370854879043,5469250.0
LKQ,0.06916584999968586,0.1572319942195436,0.7778911900142267,0.1263602310593128,1024400.0
LLY,0.2021001826729223,0.7073777443407406,2.113760471492953,0.29804943793335,1535660.0
LMT,0.0965473322777193,0.8306027568138358,1.805992625689991,0.14570961939037508,6685600.0
LNT,0.1709629471297628,0.10552237098881379,1.3320063491347889,0.4300354293362097,710800.0
LOW,0.0768852505163651,0.3339101690000721,1.7014538347374701,0.13547687757812435,7613500.0
LRCX,0.2613973778479334,0.5813262468008362,0.7016481710389721,0.3294634843891693,3796255.0
LUV,-0.046441895688405,-0.02890092743159257,1.0751504568959742,0.03181431106246838,-424800.0
LW,0.10969865609760683,0.6114996839707476,4.239444625390402,0.19331721005669938,75820.0
LYB,0.07132437904171576,0.26169230984553626,1.3139524579384951,0.13269266274307734,3478400.0
LYV,-0.252527965276861,-3.4654589620286322,20.722979829263178,-0.11243567598010469,672262.75
MAA,0.25046647975147146,0.07972190889703258,0.7296079199641613,0.6231430479659636,559209.2
MAR,0.08354279391416786,1.3151234776078415,12.315690465425837,0.14299528576622247,1987600.0
MA,0.4472219866967329,1.421745952205571,2.0642453930766242,0.5930750315847299,9430200.0
MCHP,0.19512242159826101,0.22760510120579996,1.2161002981618227,0.4217511044089024,2413720.0
MCK,0.00193730601263605,-2.0068352674192083,-1.8055419144973648,0.007330370611280754,4007000.0
MCO,0.308212793530938,0.9944157090269756,4.237544466585751,0.47406515081963285,1676500.0
MDLZ,0.12342587057237249,0.13960431598004636,0.7549993751207464,0.19374523673750996,3297000.0
MDT,0.1266470004726942,0.07744091016499523,0.4841219078090198,0.2626036064263031,5157600.0
META,0.3010116805394074,0.2737897155164854,0.16296227486255632,0.43629952050779836,35001600.0
MGM,0.03209613967979832,0.13143168484802148,4.218917765271453,0.2230006515290838,670830.4
MHK,0.015176509080864164,0.01690407609159245,0.37401264057028916,0.08920534801338857,692338.4
MKC,0.11463926600436372,0.1604788090304689,1.1289063135120505,0.19129030456356966,719640.0
MKTX,0.3663576809249702,0.24641288486274063,0.07996641234416743,0.565168145789642,276189.6
MLM,0.18215083413498345,0.15956507649224175,0.6787815199281076,0.3358008847835915,655720.0
MMC,0.15155327317270664,0.29062876130899534,1.2833593891622583,0.26511465135915274,3322000.0
MMM,0.07287919597758741,-0.05818392898032099,1.8355388057935103,0.151397055329148,5342500.0
MOH,0.028792496325772507,0.2744255228424159,0.8510398922194775,0.04829544699602149,1531500.0
MOS,0.10022822047716062,0.12583818471507016,0.38127302226766846,0.20125591100792423,1093740.0
MO,0.2510935997311404,-0.9552449366645837,-5.459981251447049,0.41888139007197805,8383000.0
MPC,0.027159394406969274,0.18130356577907242,0.8985822372015783,0.060908112060969424,7504400.0
MPWR,0.21812578093392462,0.2225301339022833,0.0024016168838053124,0.26460012425697277,363426.6
MRK,0.18179359774994203,0.2634149206571025,0.9202076918199961,0.2833154106152861,10496400.0
MRNA,-0.6938915909754941,0.039122211015798325,0.07643035265688572,-0.524926257165738,2414400.0
MRO,0.04948086255641766,0.1816707389768319,0.8397612069331085,0.13941455828844987,14972400.0
MSCI,0.38789444777750665,-2.0538328286924497,-11.294392194583054,0.6020026700011879,952765.25
MSFT,0.35839252028998125,0.3995122296123971,0.3426114250945482,0.5186885061096784,65776800.0
MSI,0.14834290894766708,-4.80603482382154,-27.341741247598936,0.25232094653150383,1721800.0
MTCH,0.11703300042341196,-9.177750862104432,-58.76246752937212,0.23842029856697272,724569.0
MTD,0.208505830084879,9.220714715736156,20.70569975880651,0.30297806164470176,786108.8
MU,0.0343938347810562,0.04187600520917696,0.20380544650695348,0.37652901304124514,-371600.0
NCLH,-2.634737731592421,-8.82876080806807,63.288989158265345,-1.1693224902268748,-2260531.25
NDAQ,0.17341371597331484,0.14751798183987913,0.9625684896078106,0.31214793756791315,1322600.0
NDSN,0.17420009943329523,0.19565439216757502,0.560298025634531,0.28240835759614663,519361.8
NEE,0.21477458308158592,0.09692948891597875,1.2232632876350547,0.5192685489974409,882200.0
NEM,-0.0077175771571114495,-0.003850380717862531,0.3016772375565118,0.22368382622089414,1608200.0
NFLX,0.1462981254033575,0.262806781590829,0.960571402855346,0.6356528794186133,2585364.0
NI,0.09612648853269629,0.0629103020290168,1.4721879031497154,0.3654630463434859,-767200.0
NKE,0.11699783313778017,0.4003207282644057,0.8813446349604875,0.151525470876929,5470250.0
NOC,0.11728800410610916,0.32552308410217695,1.1517125101469332,0.19258594696205578,2150750.0
NRG,0.041736845361622865,0.28548583659084825,3.4065876541016262,0.12209506944531978,241250.0
NSC,0.20588626854869876,0.17764116735723037,1.1305685384665303,0.42860917451602465,1742800.0
NTAP,0.16061934242233952,1.0554381148607894,3.0073349624835184,0.23341592668571876,1193200.0
NUE,0.13355492892916604,0.28000912508619613,0.37898587241573656,0.21704930339977185,4696094.0
NVDA,0.3181391513324892,0.3782435543116076,0.42397479448633135,0.39226732754488164,10913750.0
NVR,0.15050649790969584,0.40558944522789026,0.3868475148900374,0.19417500358784143,1392511.2
NWSA,0.03261768510938941,0.0359507014474621,0.4412366023328742,0.13337764568033234,699800.0
NWS,0.03261768510938941,0.0359507014474621,0.4412366023328742,0.13337764568033234,699800.0
NXPI,0.1492244329904997,0.2385728647594581,1.2707013451131701,0.3419830419465906,2320000.0
ODFL,0.19890287023092945,0.28786049630449395,0.025838145746580075,0.3197365343634618,774683.0
OKE,0.0973696301378605,0.1941752037979715,2.0214819416579544,0.2239943243573835,1520671.75
OMC,0.08784101985179223,0.3053872460666371,1.6247585447254607,0.16093217571822463,1293240.0
ON,0.18716040309198687,0.24417963200259019,0.6399236571519837,0.3186365484534584,905600.0
ORCL,0.21393291742150433,2.3482844303838704,19.857791288077664,0.39269810285900186,10065600.0
ORLY,0.1516586373982037,-5.394855351845726,-12.947477782348184,0.23315555191532833,2352813.8
OTIS,0.08717048155421371,-0.31678293625520876,-1.9335611550367586,0.15875892324829508,1456250.0
OXY,-0.04147821860472467,-0.01544773978965539,1.1966772897207503,0.36062509451781555,6227600.0
O,0.2129114845056747,0.028175165028812132,0.6844909876969296,0.8777496824140698,2242571.6
PANW,0.10804647653855878,0.02635802424813687,5.28494908244013,0.09010207053693137,2402340.0
PARA,0.06770487610260342,0.092254269650878,0.8969700682983672,0.1251891414045279,644250.0
PAYC,0.19049114571010356,0.2343839007990836,0.03176110487464491,0.32262090055583653,210696.5
PAYX,0.3048150951400362,0.44432234973187973,0.26581148857890735,0.4455892505241429,1526720.0
PCAR,0.10498286690684684,0.2387372186107956,0.9265769146661578,0.16406232955247285,1868340.0
PCG,0.040034504200449496,0.0432199162995891,2.0646095876992923,0.28390686577744073,-9541000.0
PEG,0.12523598758622095,0.08515010722347195,1.3137757558346856,0.33097550940776105,-558800.0
PEP,0.09984181042356294,0.4999430460186181,2.62574511257927,0.18008712011847888,6723000.0
PFE,0.15843102533539444,0.14940396617454388,0.5584810136726995,0.2737978862471916,15536000.0
PG,0.17746154690102228,0.301787647608716,0.7012912466555615,0.2684736452685744,15197000.0
PHM,0.14770436218107771,0.2528611120723688,0.3534272619435148,0.19751108656117097,1329398.5
PH,0.11986432613609244,0.21591054426855116,1.0409855976481885,0.21752136581518006,2628869.4
PKG,0.09688523114620233,0.20746342302012583,0.788820057360517,0.2008531983132456,655540.0
PLD,0.4727669068924661,0.05728327222412369,0.47351030627217905,0.9210123236456118,3858133.75
PM,0.26872298396442734,-1.0292959388378524,-4.564740456088482,0.42265352237525855,9509500.0
PNR,0.13352477551873118,0.19243051776027892,0.595559328983338,0.1870999432575266,471425.0
PNW,0.13226731067524208,0.09179562806058025,1.411621935700911,0.41015834014943175,-550216.0
PODD,0.03697315161447156,0.08317059285821368,2.2299280307693885,0.1307977304267971,-68775.0
POOL,0.1073921630506543,0.5439445674856176,1.1730400582354301,0.15063573486977674,480269.75
PPG,0.07394130588916652,0.18641124076233026,1.0709913063895802,0.14134243032335142,1347600.0
PPL,0.04917683484873678,0.02730278301438639,1.0361889303234215,0.40468070634241604,-71000.0
PSA,0.5423142993073578,0.22173409785130516,0.6691299347428218,0.8536572494303393,2469583.2
PSX,0.01911332694605162,0.12143981683417034,0.627196619447956,0.047154678185598875,4166000.0
PWR,0.03550288879425193,0.11128028233537475,0.6440105913602405,0.08482236547575775,888273.6
PYPL,0.14674851873802808,0.18718418658271258,0.4471209098656807,0.23196719406782393,5254000.0
QCOM,0.2436273864220731,0.6887968052405447,1.3728375811335332,0.3351300959896564,8461000.0
QRVO,0.08176095733085911,0.07714912685746082,0.4760230971506533,0.2156721385533169,816859.8
REGN,0.39342933783150147,0.2731354351548777,0.1528999636285477,0.46860031456557394,3899625.0
REG,0.255105189169213,0.0486764823869995,0.7030192695323456,0.6704166586266245,633478.0
RL,0.07005719039507119,0.188299743912338,1.2518993835835164,0.13749439405776412,567640.0
RMD,0.20292294296229668,0.21830920985342725,0.2767185199909746,0.32894444409321266,789422.0
ROK,0.14329515953700228,0.4481119607383226,1.3961685091502738,0.21361197206065277,1018280.0
ROL,0.13821707659863663,0.3366006310814675,0.4436412490307574,0.22484901885616085,447435.4
ROP,0.386159594093858,0.13825419546218393,0.597495658767955,0.40162320416315145,1506950.0
ROST,0.07379687667841008,0.3379243270235314,1.4037800247466443,0.12356141133209908,1486930.6
RSG,0.11127397320125465,0.15508080706722088,1.1667321814737552,0.2786732874203762,1679580.0
RTX,0.030415859460983012,0.031530956235501825,0.5206393888137194,0.13502242101149478,3844500.0
RVTY,0.235887655853819,0.12301513661435837,0.6139043345187275,0.35845872460567946,689338.75
SBAC,0.1333949173271567,-0.06727939272308572,-2.8146858765562808,0.5814752916882979,1133400.0
SBUX,0.10239651283908466,-0.46984366004613437,-3.3520923482901344,0.19799886828848745,2938120.0
SHW,0.10162100178159572,0.6805195097772614,3.659497721928376,0.17472016565198278,2250100.0
SJM,0.06700934918047474,0.0672367454094642,0.7219041830967888,0.17055104262928705,834250.0
SLB,0.002272708543648816,-0.013581245650707952,0.8687927621997863,0.10291849120297551,3227400.0
SMCI,0.05035412667949575,0.17641590974515597,0.1812101197761191,0.06528400045880116,32767.75
SNA,0.18088880376237887,0.18978399676867347,0.30530989050604374,0.2721337292169957,872425.0
SNPS,0.19916700641924118,0.1854376594188944,0.12239962159057885,0.25781272097515756,1267821.0
SOLV,0.12662054355512908,0.1216900498580938,1.13242674961265,0.26626659798738056,1651200.0
SO,0.14214850726913206,0.10419712489640287,1.697326002372007,0.42653418888359373,-1153000.0
SPGI,0.28593816885981826,0.30958715005614684,0.6469315886123591,0.4832971606704072,3569200.0
SPG,0.37158209898429395,0.4976318147589439,6.790950854898467,0.8547118989580597,2801534.0
SRE,0.19507304798205322,0.09228804330272962,0.9451674873273905,0.3399358579912441,-2519200.0
STE,0.07185166108055294,0.05738658320084369,0.5093446300535874,0.265085272474541,489926.4
STLD,0.1293668599132684,0.3362751026940935,0.47581709079504203,0.19726966245888378,1449946.6
STX,0.05901336136298711,3.34803786671288,8.169131140812215,0.15009804292554801,871600.0
STZ,0.09830871521013038,0.07589735491550376,1.1073121135231867,0.23023500657504364,1713225.0
SWKS,0.23059163077300077,0.20435981848398277,0.29964302975305906,0.37071010831682416,1200740.0
SWK,0.062011797802290325,0.0830741200247341,0.6396513239016407,0.10392602948513557,170175.0
SW,0.06799581408867209,0.15550732226331956,0.785720598547637,0.16380569563770692,662912.275
SYK,0.12754789484302145,0.14209487413820146,0.8480797642857189,0.22182131602868804,2675000.0
SYY,0.020560187363563555,0.8638962076197073,6.927434897292256,0.04935700312115783,1796033.2
TDG,0.15347083546174733,-0.3353251276416485,-6.697956416104722,0.44784972103041687,1151000.0
TDY,0.13209072481467715,0.09384907954739716,0.402597881004781,0.22358330432174303,596475.0
TECH,0.1875170793243987,0.11348681308164832,0.22305266591089082,0.3170188829571478,255316.8
TEL,0.09999107628409289,0.142918680359649,0.4023844464117798,0.1840333657213781,1879500.0
TER,0.22059285920817281,0.2846494973571765,0.09245015457376234,0.2976035822215916,593756.2
TFX,0.13870665741480193,0.10007437403582439,0.5453810978662228,0.26960171981241854,401915.0
TGT,0.04405310738006278,0.349896117786743,1.372706835450379,0.08742784767384468,3815500.0
TJX,0.0557478564704181,0.4311716653640836,2.1154441643111737,0.09710107727698863,3242000.0
TMO,0.1672775013592298,0.1616128479415709,0.7528311523556759,0.28366946781842667,7081000.0
TMUS,0.05524049551307049,0.06408794291146298,1.6420899856636721,0.29625546811936476,-1068500.0
TPR,0.1340280944163024,0.3308035350503574,1.7379850192241049,0.2042573292023891,976175.0
TRGP,-0.027506008605472865,0.018197226651679874,1.936421933878481,0.11534863832646872,1115850.0
TRMB,0.10505930090763313,0.09461181605959731,0.48371971592994445,0.2098214105349062,560500.0
TROW,0.30935451982490336,0.2120897344775896,0.026259178934015144,0.45328872788206914,1839300.0
TSCO,0.07538862375184054,0.48382353649582255,2.0578195461800717,0.12298716713824169,693640.5
TSLA,0.11279092767049763,0.2029560088506872,0.2689787635504245,0.16360890351781304,3962000.0
TSN,0.032174478089235056,0.08643394677131547,0.5482849800935578,0.07703028880302008,1391200.0
TTWO,-0.26392005725619977,-0.23882714754682327,0.2947428747383877,-0.017881952670691724,44900.0
TXN,0.3878479946963897,0.5116012098338969,0.6580838249807164,0.5217559753740894,4110000.0
TXT,0.0575379773962898,0.11075146772634822,0.5872965580884448,0.10587102943745627,888400.0
TYL,0.11241130694464292,0.07165503834336101,0.3110787694818985,0.21193452736484217,325374.75
T,0.05372075351922784,0.04125383615313154,1.1958458610697635,0.30065307523517293,21542800.0
UAL,-0.11874183750132286,-0.2972385981081348,5.574341898294478,-0.006783679146216345,-1228250.0
UBER,-0.1643905585216348,-0.25810934899666016,0.8945616505355595,-0.11237176628816832,880200.0
UDR,0.1214358556706154,0.03764588037606036,1.1972635830671792,0.7287975728249805,508003.5
UHS,0.06449761330228464,0.1372144005025701,0.7842467213917852,0.13652755426938534,654843.8
ULTA,0.09492486445948393,0.48259008946278864,0.9902419193753669,0.16197402800867572,939088.75
UNH,0.05623781758724148,0.21468215953804276,0.6296292387545916,0.09284081921830988,19060800.0
UNP,0.2775705693852457,0.4460189198888308,2.2600746275475005,0.5146879706316299,5416000.0
UPS,0.0791811889522597,0.8570267400966859,9.599055636826757,0.14395467558607805,6984400.0
VICI,0.6457168008138632,0.09532295065122535,0.6260614198255838,0.8885834881558029,1634472.8
VLO,0.03088937134072605,0.19753724564260888,0.623074178888382,0.06844302234191568,6112000.0
VLTO,0.17460032353607616,0.37793753027926047,0.6931391136943971,0.2446423592568631,862333.3333333334
VMC,0.11208234706681816,0.1082813760138506,0.6335829236192865,0.2534928795926751,602040.0
VRSK,0.3032388349823776,0.682251109038223,3.2527916805810464,0.5809696743478081,839000.0
VRSN,0.5639391295145233,-0.5393082000853262,-1.2489899280881855,0.7066060286556644,763172.0
VRTX,0.287504665430209,0.1899487134480171,0.07709136226249338,0.3845479233552839,2236100.0
VST,-0.005433232842792962,-0.007360493069401025,1.9598810843857088,0.19913531993914788,1207200.0
VTRS,0.0010821535843758522,0.002550047076332985,1.0259533055119285,0.26017775499508583,1973200.0
VTR,0.026977313331984453,0.00956723991321528,1.2375375848699823,0.44665094822514223,664409.5
VZ,0.12594837659928335,0.20175051238420866,2.0181418280148082,0.3357428133332472,5716400.0
V,0.5189145320599375,0.4019797157820716,0.5951861021376358,0.6963146994434021,16152200.0
WAB,0.07707156386043809,0.06679400497813354,0.3986978394940127,0.17665934393812013,996400.0
WAT,0.22633330276797867,1.4299721273411703,3.841928785592521,0.341055825427442,525692.6
WBA,-0.0012941187024516259,-0.012346402684658638,1.3926911833680493,0.0035126463394718034,1939600.0
WBD,-0.08254602971833387,-0.09057360512390926,1.0616073818313254,0.4956837136983815,4195000.0
WDC,-0.027784831584133585,-0.01853258512405811,0.6637127107038114,0.06866993248205869,-256200.0
WEC,0.15541997190623563,0.11628774433617395,1.448044121476999,0.3877191719001867,123180.0
WELL,0.08937556099972281,0.02445407405799937,0.7245366470392595,0.3561521204238432,1443527.6
WMB,0.16179916194233426,0.12014731585077208,1.6560724756468765,0.5291855799977155,2724000.0
WMT,0.0227683214972444,0.15336540009557434,0.6812397513769637,0.05523837484567248,15997250.0
WM,0.10945524643313435,0.2949526343707459,2.0663785174419798,0.270178302676669,2018800.0
WST,0.19630919891404447,0.22189295143660118,0.13431277161982552,0.27682851872868086,367940.0
WTW,0.18446305199778373,0.14349490663595135,0.5454602852258793,0.25665207803865897,1231600.0
WYNN,-0.21320415374299523,0.4995247822143546,-12.988717652205688,0.11203658050573673,-140797.8
WY,0.15084726388342107,0.1327778810337826,0.5177080872578196,0.27879974889171616,1366400.0
XEL,0.12387264834818237,0.10461522712944815,1.5579316589059569,0.3635741427976796,-1464000.0
XOM,0.06105753619490974,0.1240342463297062,0.26903148522012676,0.19795463918541326,31538200.0
XYL,0.0744778067979248,0.1065631449735139,0.6258381842647196,0.14852297154175187,563000.0
YUM,0.20761453188609358,-0.16885584262590803,-1.4700509550457384,0.34158398123376443,1291000.0
ZBH,0.06809864329819784,0.040465260085774855,0.5465267300763117,0.2422975709025743,1170420.0
ZBRA,0.10167971008013277,0.19561955384476526,0.6595748415049413,0.17985662502773347,556750.0
ZTS,0.26125180353058897,0.47231636105133035,1.6521128937388958,0.4112338246786719,1691800.0
